

Maturity : 0.250000
Order : 1
Epsilon		Approx variations		Variations			Error
-4.000000	-41.449679020138639	-34.076868698606049	7.372810e+00
-3.500000	-36.334405302543416	-30.598160061847608	5.736245e+00
-3.000000	-31.219131584948194	-26.935882872737920	4.283249e+00
-2.500000	-26.103857867352968	-23.080350371927182	3.023507e+00
-2.000000	-20.988584149757745	-19.021364637856749	1.967220e+00
-1.500000	-15.873310432162519	-14.748189613155759	1.125121e+00
-1.000000	-10.758036714567297	-10.249522707663388	5.085140e-01
-0.500000	-5.642762996972071	-5.513464902966220	1.292981e-01
0.000000	-0.527489279376847	-0.527489279376852	4.440892e-15
0.500000	4.587784438218377	4.721592117892314	1.338077e-01
1.000000	9.703058155813601	10.247663160999835	5.446050e-01
1.500000	14.818331873408827	16.065340362454236	1.247008e+00
2.000000	19.933605591004049	22.190011535934133	2.256406e+00
2.500000	25.048879308599272	28.637876497207316	3.588997e+00
3.000000	30.164153026194498	35.425989912803516	5.261837e+00
3.500000	35.279426743789728	42.572306409775933	7.292880e+00
4.000000	40.394700461384950	50.095728065867291	9.701028e+00


Maturity : 0.250000
Order : 2
Epsilon		Approx variations		Variations			Error
-4.000000	-33.032149387845372	-34.076868698606049	1.044719e+00
-3.500000	-29.889734177818891	-30.598160061847608	7.084259e-01
-3.000000	-26.484271166783234	-26.935882872737920	4.516117e-01
-2.500000	-22.815760354738412	-23.080350371927182	2.645900e-01
-2.000000	-18.884201741684429	-19.021364637856749	1.371629e-01
-1.500000	-14.689595327621280	-14.748189613155759	5.859429e-02
-1.000000	-10.231941112548967	-10.249522707663388	1.758160e-02
-0.500000	-5.511239096467489	-5.513464902966220	2.225806e-03
0.000000	-0.527489279376847	-0.527489279376852	4.440892e-15
0.500000	4.719308338722960	4.721592117892314	2.283779e-03
1.000000	10.229153757831931	10.247663160999835	1.850940e-02
1.500000	16.002046977950066	16.065340362454236	6.329338e-02
2.000000	22.037987999077366	22.190011535934133	1.520235e-01
2.500000	28.336976821213828	28.637876497207316	3.008997e-01
3.000000	34.899013444359461	35.425989912803516	5.269765e-01
3.500000	41.724097868514257	42.572306409775933	8.482085e-01
4.000000	48.812230093678217	50.095728065867291	1.283498e+00


Maturity : 0.250000
Order : 3
Epsilon		Approx variations		Variations			Error
-4.000000	-34.186450685982052	-34.076868698606049	1.095820e-01
-3.500000	-30.663025867781549	-30.598160061847608	6.486581e-02
-3.000000	-26.971242026934647	-26.935882872737920	3.535915e-02
-2.500000	-23.097572195103812	-23.080350371927182	1.722182e-02
-2.000000	-19.028489403951514	-19.021364637856749	7.124766e-03
-1.500000	-14.750466685140207	-14.748189613155759	2.277072e-03
-1.000000	-10.249977070332353	-10.249522707663388	4.543627e-04
-0.500000	-5.513493591190412	-5.513464902966220	2.868822e-05
0.000000	-0.527489279376847	-0.527489279376852	4.440892e-15
0.500000	4.721562833445883	4.721592117892314	2.928445e-05
1.000000	10.247189715615317	10.247663160999835	4.734454e-04
1.500000	16.062918335468993	16.065340362454236	2.422027e-03
2.000000	22.182275661344452	22.190011535934133	7.735875e-03
2.500000	28.618788661579227	28.637876497207316	1.908784e-02
3.000000	35.385984304510870	35.425989912803516	4.000561e-02
3.500000	42.497389558476911	42.572306409775933	7.491685e-02
4.000000	49.966531391814897	50.095728065867291	1.291967e-01


Maturity : 0.250000
Order : 4
Epsilon		Approx variations		Variations			Error
-4.000000	-34.067733121706873	-34.076868698606049	9.135577e-03
-3.500000	-30.593435811183721	-30.598160061847608	4.724251e-03
-3.000000	-26.933679047613204	-26.935882872737920	2.203825e-03
-2.500000	-23.079457332390923	-23.080350371927182	8.930395e-04
-2.000000	-19.021069556184315	-19.021364637856749	2.950817e-04
-1.500000	-14.748118998932615	-14.748189613155759	7.061422e-05
-1.000000	-10.249513329846902	-10.249522707663388	9.377816e-06
-0.500000	-5.513464607410071	-5.513464902966220	2.955561e-07
0.000000	-0.527489279376847	-0.527489279376852	4.440892e-15
0.500000	4.721591817226223	4.721592117892314	3.006661e-07
1.000000	10.247653456100767	10.247663160999835	9.704899e-06
1.500000	16.065266021676582	16.065340362454236	7.434078e-05
2.000000	22.189695509111651	22.190011535934133	3.160268e-04
2.500000	28.636903524292116	28.637876497207316	9.729729e-04
3.000000	35.423547283832313	35.425989912803516	2.442629e-03
3.500000	42.566979615074743	42.572306409775933	5.326795e-03
4.000000	50.085248956090076	50.095728065867291	1.047911e-02


Maturity : 0.250000
Order : 5
Epsilon		Approx variations		Variations			Error
-4.000000	-34.077501011660864	-34.076868698606049	6.323131e-04
-3.500000	-30.598445849222561	-30.598160061847608	2.857874e-04
-3.000000	-26.935997013686269	-26.935882872737920	1.141409e-04
-2.500000	-23.080388870968385	-23.080350371927182	3.849904e-05
-2.000000	-19.021374802745378	-19.021364637856749	1.016489e-05
-1.500000	-14.748191435372398	-14.748189613155759	1.822217e-06
-1.000000	-10.249522868801936	-10.249522707663388	1.611385e-07
-0.500000	-5.513464905502416	-5.513464902966220	2.536196e-09
0.000000	-0.527489279376847	-0.527489279376852	4.440892e-15
0.500000	4.721592115318567	4.721592117892314	2.573747e-09
1.000000	10.247662995055801	10.247663160999835	1.659440e-07
1.500000	16.065338458116365	16.065340362454236	1.904338e-06
2.000000	22.190000755672713	22.190011535934133	1.078026e-05
2.500000	28.637835062869577	28.637876497207316	4.143434e-05
3.000000	35.425865249905378	35.425989912803516	1.246629e-04
3.500000	42.571989653113583	42.572306409775933	3.167567e-04
4.000000	50.095016846044068	50.095728065867291	7.112198e-04


Maturity : 0.250000
